URL,SourceRepository,YearPublished,Publisher1
https://researchdata.se/en/catalogue/dataset/icos-sweden-zwh1n7yzoy7otxdqqazubaft,OTHER,2025,Integrated Carbon Observation System
https://researchdata.se/en/catalogue/dataset/icos-sweden-zrn1h6yfbjlwemzcrsrlxl-j,OTHER,2022,Integrated Carbon Observation System
https://researchdata.se/en/catalogue/dataset/sites--0k14w4g5euxrdki0itjnkw0,OTHER,2021,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--6-hdnvsk7-p7efmqpgkedbd,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--2jq9tlzxkdlfmmaotby4v3x,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/icos-sweden-zs6w7imegoejmmk7vl3phjek,OTHER,2025,Integrated Carbon Observation System
https://researchdata.se/en/catalogue/dataset/sites--0udgnifutu4t9c38yeeslaj,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--dpmezlm2tivwvd5m2j3rrhv,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites--7adotz0krq-elv-wngjw889,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--dzt-uwgbfvrt6qpqfpzf3ag,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--ee2qksnw6lzuyi4-xwhrxsq,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites--jahaewmlrjw0810vzscdnq3,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites--mzv3qjbg4lkllgbx6-vaiou,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--jlj98nnwfj9ebwwmlxv4v1w,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites--kwiq5s2ouy4b9qlvi6hxd8e,OTHER,2022,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites--moqqjhzrqpcrbv-va1j1lyd,OTHER,2021,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--ld2wc44bl48y1vvoneynbsq,OTHER,2024,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites--odjovdbrri2ql0ldltexu15,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--ngggbvzbgkiekh1qr0jauz1,OTHER,2022,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites--rbsxwdzm-ked-sgf4ytl3tm,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--ubmqyln4wepb20kx8o5jfha,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--tvl-mas6bfhpfiepjjyjvg5,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites--zslgmikt-ubh8qd-0c22qhx,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-01w7oklvlp0wjd7a8sxilfin,OTHER,2025,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites--zhhc4bcg8quvgpl7yo-5bex,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--uuive249iaqkuzl5vqmri-x,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-05f4vuot9nu4n-0yzbmjbh3s,OTHER,2023,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-05pjcy4j5ioycdo8q6mofhx8,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-0ahhcrfwyclqawavnjzdhujy,OTHER,2024,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-0dq2rp0xhgonmnoe8-dzmsqt,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-0af9pyvcwogpxvgehnfcf2ss,OTHER,2022,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-0lu5zxmojxg3y3vji78vbj02,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-0ndrf6pbjlf26bsla5r6o16n,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-0nkkishnbw6pls70hlhoqgcw,OTHER,2025,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-0jdr8tqzbupkabiisn0wrhcb,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-0c1upfpuogdfr-tcic04cfuu,OTHER,2022,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-0vpijg900usobgvamoecddca,OTHER,2022,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-0shz2h-m0mce7rzyehekg5nd,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-1aa08d599eda1fllvswsit27,OTHER,2019,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-12lma5s3ad4vvnioehktbjyx,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-0xffi0vjupaxb2bl4tpfbwai,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-0ypnkod3ne--feqhbpngttjl,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites--kg9vypinemyx1u0kd3fl-uu,OTHER,2019,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-0derafc3vbpmko-t-012gyud,OTHER,2021,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-1kk0lckuyomiirk4kxhq72ct,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-1b73abdpznggnicbywdfbub2,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-1n-n0uscw6mkxzwgluwqnhew,OTHER,2019,Sweden Water Research
https://researchdata.se/en/catalogue/dataset/sites-1may1eaumar-kl1x7a6ldb0j,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-1gs81p-7yqkps8n8puggq7ep,OTHER,2024,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-1e76faidxt2wemklix4hzcoh,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-1nplzd0otkcuyek6zdxa6zwo,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-1qdzf0igvpgygcu7kqe-czox,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-1rlmhmb8ekjtstg-tq2jn3k4,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-1sagad-qhwydlu-b-kf1ojzd,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-1urnspz59iohbjgdk0gzzwkb,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-1xmcqebs7aq-zi-6k-blsgwf,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-1sidt3qv1q61xp2zbbnn94c8,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-1wohprbqgajggw7pmgd5bh1h,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-1vrge8youtkfohyti9awmhqh,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-29y2voosblndvjx9ejcweyt1,OTHER,2023,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-23qww2k51wc5nmlnqhynyzg5,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-2jvbfrazisv44hwgrbslzy6z,OTHER,2020,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-2cfppoprziszj9noeokizczb,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-0ocxjyabjptuup19kkoolnhn,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-0ufbbwt9tlpqrbixzo8zaly-,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-2ckorzgnmdzbzv-hneol8i0l,OTHER,2024,Sweden Water Research
https://researchdata.se/en/catalogue/dataset/sites-2yh4lwele3s9ltu3ncujnga-,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-2ye91j-1zfyeb6czivyorvuo,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-2qhpnoxeyunlkmpqy4fuqj2g,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-2uyepwc575v65xccyisvtnrm,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-2p7p4zbtwvdy5gytulvfzmin,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-39pbppqknsb6njwjs7t61jq9,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-2u5vcvhv5cyrvbiuec1sg5ml,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-33g2dxcff4og4h16ddhoowap,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-3anv-dd3bd9n2mykmc-jlv5o,OTHER,2022,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-3kcu3x2xfm-9r-eixqdz1-q4,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-3cl602gjrb70-jqpquho8ukh,OTHER,2023,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-3bmzs0zinwjqrwwlya55jw5x,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-3deb4oiuqmklwnloeswse5qb,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-3ion5pl6x1pz-bc2brs917od,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-3f-tqd2hpreqrt-g3xi04sv-,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-2ymxm3dteczjpqkmnld30gil,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-3s9ml9qnuwlqyqjdfvscbb-o,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-3n2wnbd4wvrqa-nfyfblbszr,OTHER,2022,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-407o2jo47l0hlglgynmco-5w,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-3xqimoeskoo9m0d5gvvxkgux,OTHER,2020,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-3vme7tfzmbj8fspqvh1qzlf0,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-3yuvjtjbucjj7nna1t4vmnvz,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-4lnlg70vkqxawai0so624jqd,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-4-ecxwmp5sabvdm5h6ak7or0,OTHER,2024,Sweden Water Research
https://researchdata.se/en/catalogue/dataset/sites-4qqc9wwjdmztybjsualu5lb7,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-3wwnevpmdbqyya7li5kkc0bq,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-4osqw2kgdkrokurt5fbm5ywg,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-4jqc5-shamtow5mkwceuimev,OTHER,2025,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-4un63ki3hkeutdn-bkui1gnb,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-4uo9ft-t-8hojlg7368rh0ur,OTHER,2025,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-5dvpxxrnzhrk82jbln4gm7p3,OTHER,2021,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-5167fjjogjjjii102iorvyx1,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-4v1bftckxidja-nyuwhetznu,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-5d5gg474tkj1bt0djdwcvdr1,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-5gxqr0yf2w21khfscygfj6bv,OTHER,2022,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-5h35pnx86ztfsrojdkvvilpu,OTHER,2021,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-5hzgn9vrixbs0qn5ncrz7r95,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-5iuzltkka7kwboyy4d3zaqmi,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-5xlhd53wqlvkzekvjit6zdx2,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-5ljwxpgyv0jvzc--dk0zzhuy,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-5yppb3pbjhykxtok8oiyhzwf,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-5unmlxdzobo3mofnk6picpu7,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-6b09jqjwpjypizad7vlwxkuj,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-64f-3j8ytdi-dtfaqsdt-l3n,OTHER,2019,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-5z7hygoun-ilkwqik4lzsvua,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-5zn3-9teqjvet7eum-jesdim,OTHER,2023,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-6fdd9r61iulhotfmjgaigo3y,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-6ecuttpzjfpqbxlswh3qgll2,OTHER,2020,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-6f8arnvjrc-gusr7tmmii-ol,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-6ilvubiyckazhwmol9i16vzv,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-6nrv0jc8jsaariclam-tgzie,OTHER,2022,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-6t6-dajen4l6ordzs2qt3h5n,OTHER,2021,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-6lzydmtyn5p6e2y3ntiga0mk,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-6ke9mj85eeuahcrfcwq5eu6v,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-6w-lshwue7hhikm3wn42zxvv,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-6v0kq5fnc-jfapmwfqggqatx,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-6xpbqcxcslqbufchlw-nen6p,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-6ygabj-q78z--u5lpyryrqac,OTHER,2023,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-713zw2bcip1ccgmytnkxdlj9,OTHER,2024,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-6wdiplosxtcvy9xd-knvltnp,OTHER,2025,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-71ia-gmteolarum047dd83li,OTHER,2023,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-6xsyui1owyv8uu74d96sexqj,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-73hbcxdgdckewbvuheqyrlec,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-7btw0fvjft50qdjoppfjxgmp,OTHER,2024,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-7cyh4rlssygqqpfoeuas6gab,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-7j2qi1qg0krft0mzemkgrydj,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-7ei0rqk1p9v4pv84m2vpmqj5,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-77gubpk7q-bllnhu--ynkypx,OTHER,2022,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-7b5-bnfl5omkmaiywjaqgnp8,OTHER,2025,Sweden Water Research
https://researchdata.se/en/catalogue/dataset/sites-7lgajetjjzwwn1qgqev-meih,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-7qsxgq-evis8bfudp0y2i-su,OTHER,2025,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-7rzou5v-z2twfzmb6dpbmg8,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-7oed9i9x357pwl-hrptv-krz,OTHER,2022,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-7othpwza06-twhwlmo-ftunf,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-7xiiahmo48mmgwnxc0s-hlzz,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-82sbh01da0n6fferyhcxsyih,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-8ehachnfoordwgqeqmyls8wu,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-7x6rar7zvsbkonzdgb51cktf,OTHER,2025,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-7xlub4mxyd1ivylq7c57mu5y,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-88wqhg58kbxnkfy-j84ew-gt,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-8awym8knfpwuuldxms17akcz,OTHER,2024,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-81gdmp2xbuxq7ezffu6mm2r0,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-8gdkv8mhlbfkzerddpw6cfip,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-8n-hydmnflclojfobq8xifqe,OTHER,2023,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-8hiuhghqso54oaock67zjvwc,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-8ufoftv7ynax-afntj1leukj,OTHER,2021,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-8pscpie-4kejq1wrsnaa2wft,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-8zlld4xjjkfyqbbdgao7lq9e,OTHER,2022,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-8tgyofsvnd-022cfvt5btkbl,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-8vqiedc9wmyeyqrqxar0s2r5,OTHER,2023,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-9djx2f-x27-uyc28ku9ic2zt,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-8z-jal6okafiejoguva-hhky,OTHER,2020,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-9g0arnanz0onf0bzofgcrddx,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-9j6q6r2yrs8l1yevocohresc,OTHER,2024,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-9dgfjezj5wuympsw4dsl4hfx,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-9pdsvtepxlurflymt-ym4jpc,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-9ra-lb4dwxdnaofegdh-ejvw,OTHER,2021,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-9jznuq-lcuj96lbosmkm3xdt,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-9lvmbfwdjz5qc195ovcpaabo,OTHER,2021,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-9rmlyegrtnfn27ntah-rsbja,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-9ughywyrpxmi197bcri4la9u,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-9ynfn-3fdknnlaxfdzlrqeux,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-9t-sne9wmuybu58kw6lbse4o,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-9wysoik6gibsu2uaitshwjpu,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-a3w5cxdbr5jau-oc-nfl7gbc,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-a0tziqd4dbnd2iqgmhu-m4lu,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-a9h4rsivpxbvwc7zzuy5r55v,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-a6tjsr6lurwhrxins950ptfm,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-a47tskbkatvkopmdvyh6pop0,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-a3t3sgnuwizuluqmaf04ts3b,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-acdhco2c-egworsc0jma3lrg,OTHER,2020,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-adix-rfghmhntc8bcqreg5wc,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-aflyklwp5yvzgmyvhtvrs0wy,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-aimpwhjpvytehdrnsjtk9x0o,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-aeocd-dyshxq2wzbzrgs7q7j,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-aghjuagkxbexcdwxjzarwpj-,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-af-zk5olvqvgu9xork2pwdd2,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-ajs0gdo-gjequzxdlkqbzxtk,OTHER,2025,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-amwlp0f7p1zsqnsv63nq-cju,OTHER,2025,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-akzh2ibx5rxjfm7xjapkaajb,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-anmutyiikju5oph1syy2srdq,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-an7l3emg1xl9sp6nx0hqmaqk,OTHER,2023,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-asp5hc97v-7gygsoqubabzyq,OTHER,2021,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-aq-j5f9bp-fghjp6vcxpe32o,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-aw-kw-sfkixjnfpg1ndt6u82,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-asd0smrenosiigramawjds95,OTHER,2024,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-audocdlmgp1lf1vf2muigctg,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-aqcj3nrtrq6jcn35ej9q5b-6,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-av-w7tmejzfjtz9ubyv-fepr,OTHER,2025,Stockholm University
https://researchdata.se/en/catalogue/dataset/sites-atznyfhpursdvmxt-eybdbuw,OTHER,2023,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-at1tcvrqbovkld5o5oxjcpmh,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-b8v6po5krwafncglcvypr6xg,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-az5w-bk7fj-dpoigfakv3fbi,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-awujhpvlb-w8w85tvvtdj552,OTHER,2020,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-b-1kwm51qef037ztxlnh6ztr,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-b9qixmm4qopv6eqesscjryfo,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-b68nkr8eh7vv1akgst8i-ja3,OTHER,2023,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-b-qb1kl9ysqtck7lrdnfs-e9,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-begplvvgzrwre5awl7eprilr,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-bbub8ovmacy7sqwhh6ich5ht,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-bepb5d24gfmgy3hnutolxpof,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-bekxudzutjtsjgr1lcojn7dl,OTHER,2022,Swedish Polar Research Secretariat
https://researchdata.se/en/catalogue/dataset/sites-bi-vut50hlud4cbslvt8cxmu,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-bpydiuxcp9j63o4t-6e28vof,OTHER,2022,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-bq-y4spoupf7qvvv0lmyrjdc,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-bikwmikfokpkm5kzpsi3gim-,OTHER,2025,Swedish University of Agricultural Sciences
https://researchdata.se/en/catalogue/dataset/sites-bqtfbjzgtluyzxt1mp1ujk9u,OTHER,2024,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-bpawlyik5zen7mufbjgu-z8c,OTHER,2020,Uppsala University
https://researchdata.se/en/catalogue/dataset/sites-brdd9jw7qkty2bhslhkzsfj-,OTHER,2022,University of Gothenburg
https://researchdata.se/en/catalogue/dataset/sites-bpgvkzds8rqf-xbunl7e9k5e,OTHER,2020,Uppsala University
